﻿交易所,代码,公司,行业,归属于母公司普通股股东的加权ROE 2018-12-31 累计(%),归属于母公司普通股股东的加权ROE 2017-12-31 累计(%),归属于母公司普通股股东的加权ROE 2016-12-31 累计(%),归属于母公司普通股股东的加权ROE 2015-12-31 累计(%),归属于母公司普通股股东的加权ROE 2014-12-31 累计(%),PE-TTM(扣非) 2019-04-30 ,PB(不含商誉) 2019-04-30 ,资产负债率 2018-12-31 累计(%)
sz,="200726",鲁泰B,,11.24,11.87,11.71,10.66,15.39,8.28,0.92,26.68
sz,="200869",张裕B,,11.23,12.14,12.55,14.4,15.11,11.1,1,24.6
sz,="000869",张裕A,饮料,11.23,12.14,12.55,14.4,15.11,21.24,2.04,24.6
sh,="603685",晨丰科技,家用电器,11.21,26.32,31.41,31.74,17.13,24.39,2.49,26.96
sz,="002927",泰永长征,电气部件与设备,11.21,19.78,22.19,23.03,32.45,58.87,4.58,10.93
sz,="002908",德生科技,信息技术服务,11.2,13.8,14.16,32.81,45.97,42.65,3.96,20.79
sh,="603527",众源新材,有色金属,11.2,16.21,21.61,22.21,14.97,25.12,2.2,20.99
sh,="601801",皖新传媒,传媒,11.19,12.48,17.22,14.22,14.19,22.76,1.32,22.02
sh,="601800",中国交建,建筑与工程,11.18,12.95,11.73,11.88,13.36,11.09,1.14,75.05
sh,="601328",交通银行,银行,11.17,11.4,12.22,13.46,14.87,6.27,0.71,92.6
sz,="002019",亿帆医药,化学制剂,11.16,27.87,22.02,13.29,34.35,32.73,4.35,29.54
sz,="300403",汉宇集团,电气部件与设备,11.15,11.24,15.25,12.1,22.45,21.55,2.6,18.11
sh,="603938",三孚股份,化学原料,11.15,19.05,15.15,17.84,24.13,36.09,2.79,6.97
sz,="300600",瑞特股份,重型电气设备,11.13,12.99,21.82,29.51,24.46,40.87,2.99,15.08
sz,="300237",美晨生态,建筑与工程,11.1,20.85,18.37,15.07,12.96,25.8,2,60.28
sz,="002864",盘龙药业,中药,11.1,11.98,12.83,15.97,17.49,53.23,4.2,25.22
sz,="300738",奥飞数据,互联网软件与服务,11.1,26.58,35.4,105.01,48.69,75.09,6.02,47.15
sz,="300606",金太阳,纸类与林业产品,11.09,13.22,18.07,17.2,18.41,37.56,3.06,17.67
sz,="300530",达志科技,化学制品,11.08,11.24,14.26,16.18,19.17,97.63,5.36,7.09
sz,="300166",东方国信,信息技术服务,11.08,10.28,10.27,13.28,12.5,30.66,3.82,16.43
sz,="300274",阳光电源,电气部件与设备,11.05,15.47,12.6,16.35,13.04,26.11,2.19,57.85
sh,="600926",杭州银行,银行,11.01,11.34,11.83,12.84,15.67,7.97,0.92,93.79
sh,="601689",拓普集团,汽车零配件与设备,11.01,14.42,18.67,15.28,26.32,22.1,1.87,33.53
sz,="300429",强力新材,化学制品,10.95,12.52,15.27,17.29,29.6,52.48,4.82,12.64
sz,="002849",威星智能,电气部件与设备,10.94,10.85,20.6,16.45,24.12,33.96,3.35,50.29
sh,="603289",泰瑞机器,专用设备,10.93,15.11,17.28,14.4,20.53,30.47,3.04,26.66
sz,="002852",道道全,食品,10.92,12.01,37.2,48.4,58.03,63.69,1.95,21.6
sz,="002873",新天药业,中药,10.91,13.98,22.74,20.21,19.04,33.89,3,32.89
sh,="603386",广东骏亚,半导体,10.9,17.67,25.45,35.82,28.86,54.63,4.54,56.45
sz,="002900",哈三联,化学制剂,10.87,16.78,22.69,24.44,29.1,39.42,2.21,21.63
sz,="002373",千方科技,信息技术服务,10.86,10.74,10.83,23.99,32.68,39.65,5.77,37.51
sz,="002920",德赛西威,电子设备及服务,10.86,41.37,55.63,49.99,29.07,63.39,3.53,30.02
sz,="300416",苏试试验,电子设备及服务,10.84,12.06,11.63,11.71,16.18,44.67,3.66,39.9
sz,="002790",瑞尔特,耐用家居用品,10.82,11.45,15.51,28.44,32.79,20.8,2.11,11.46
sh,="603712",七一二,通信设备,10.8,12.48,11.2,13.24,15.86,97.71,6.7,52.39
sz,="300113",顺网科技,互联网软件与服务,10.79,18.87,24.94,23.61,16.69,53.47,6.29,20.26
sh,="603520",司太立,化学原料药,10.78,10.01,10.8,15.95,17.28,34.57,10.46,69.9
sh,="600697",欧亚集团,百货商店,10.72,10.68,16.32,18.71,20.31,14.3,1.28,75.27
sh,="603809",豪能股份,汽车零配件与设备,10.7,16.6,17.68,17.71,27.76,18.4,1.61,31.97
sh,="600908",无锡银行,银行,10.68,11.04,11.52,12.3,15.83,10.35,1.14,92.92
sh,="601000",唐山港,交通基本设施,10.67,10.33,12.16,13.44,16.8,10.5,1.09,26.85
sh,="601595",上海电影,传媒,10.66,12.87,19.62,28.86,30.44,251.3,2.29,24.95
sh,="603839",安正时尚,服装与配饰,10.66,11.95,19.72,23.17,24.98,23.58,1.96,24.41
sz,="300720",海川智能,通用机械,10.66,15.23,17.95,17.01,18.84,44.08,3.88,7.99
sz,="002739",万达电影,传媒,10.64,13.73,14.02,26.24,30.83,38.26,11.38,45.44
sz,="002561",徐家汇,百货商店,10.63,11.34,12.07,13.39,14.46,18.86,1.69,16.66
sz,="300619",金银河,专用设备,10.61,12.88,23.19,15.16,19.57,43.3,3.82,55.55
sh,="603686",龙马环卫,专用设备,10.6,19.91,18.87,15.91,30.53,19.1,1.58,41.07
sz,="000411",英特集团,药品流通,10.59,10.42,12.12,10.72,11.38,29.29,3.34,76.83
sz,="300501",海顺新材,容器与包装,10.58,11.24,12.74,23.99,26.27,36.31,3.19,24.15
sz,="002672",东江环保,商业用品与服务,10.57,13.53,17.65,12.78,10.79,34.78,3.66,51.91
sh,="601985",中国核电,电力公用事业,10.57,10.69,11.5,12.7,11.61,18.51,1.94,74.17
sz,="000546",金圆股份,建筑材料,10.53,13.8,15.2,15.06,13.08,20.62,2.31,49.38
sz,="300527",中国应急,专用设备,10.53,10.17,14.86,15.55,14.2,54.49,5.35,49
sh,="600742",一汽富维,汽车零配件与设备,10.52,10.57,10.35,11.19,16.3,14.15,1.34,40.99
sz,="300739",明阳电路,电子元器件,10.51,24.22,33.1,20.83,19.98,45.81,3.71,28.5
sz,="002917",金奥博,化学制品,10.5,22.19,32.97,43.75,25.13,52.16,4.02,12.97
sh,="603159",上海亚虹,专用设备,10.48,11.64,15.14,20.02,13.1,72.28,5.09,25.27
sz,="300705",九典制药,化学制剂,10.46,16.14,17.93,19.23,19.43,47.1,4.12,23.86
sh,="603200",上海洗霸,商业用品与服务,10.45,10.18,17.34,14.54,19.73,38.03,3.49,18.27
sz,="300455",康拓红外,电子设备及服务,10.44,10.64,10.9,12.84,17.3,55.37,5.18,13.41
sz,="002868",绿康生化,化学制剂,10.44,15.77,35.16,35.25,17.62,56.63,3.65,7.73
sh,="603855",华荣股份,电气部件与设备,10.44,11.06,14.92,18.09,22.82,21.92,2.05,41.98
sh,="603131",上海沪工,通用机械,10.38,10.79,14.47,15.42,18.1,70.65,6.86,24.21
sh,="600350",山东高速,交通基本设施,10.38,10.29,12.93,12.48,12.71,11.61,0.85,57.26
sh,="600502",安徽建工,建筑与工程,10.36,12.45,11.14,11.69,13.92,10.26,1.13,84.3
sz,="300514",友讯达,电子设备及服务,10.34,18.45,20.08,18.31,35.78,87.7,5.14,40.78
sz,="002866",传艺科技,电子元器件,10.33,10.93,26.41,23.8,26.82,34.05,3.31,39.45
sz,="002877",智能自控,通用机械,10.33,10.14,15.27,16.12,23.71,64.09,5.04,35.73
sh,="603856",东宏股份,建筑产品,10.33,12.59,12.39,14.34,14.4,19.63,1.73,17.79
sz,="002002",鸿达兴业,化学制品,10.31,21.93,23.62,15.28,13.08,27.61,2.32,56.55
sh,="603006",联明股份,汽车零配件与设备,10.31,12.96,16.7,14.02,14.7,28.94,2.71,36.66
sh,="601633",长城汽车,汽车,10.27,10.48,24.73,22.47,26.35,34.2,1.54,52.87
sz,="300671",富满电子,半导体,10.27,15.3,15.42,12.85,13.56,98.58,4.97,36.68
sh,="600196",复星医药,化学制剂,10.26,13.02,14.25,14.21,13.38,35.63,3.74,52.39
sh,="603066",音飞储存,黑色金属,10.24,10.02,10.81,11.98,16.73,29.77,2.48,25.9
sh,="603909",合诚股份,商业用品与服务,10.23,10.33,13.2,19.34,21.55,38.03,4.04,44.83
sh,="603600",永艺股份,耐用家居用品,10.2,15.82,20.61,18.34,22.46,32.24,2.54,32.64
sh,="603825",华扬联众,传媒,10.17,13.98,15.45,15.41,21.23,19.57,2.22,78.38
sz,="000811",冰轮环境,通用机械,10.16,12.51,13.55,14.86,13.34,21.21,2.69,50.95
sz,="002100",天康生物,农牧渔产品,10.16,14.66,15.82,10.9,11.74,37.08,3.06,61.47
sh,="603888",新华网,互联网软件与服务,10.16,11.1,19.78,28.83,24.91,72.08,4.4,27.78
sh,="601949",中国出版,传媒,10.16,10.98,14.39,18.62,16.15,20.07,1.89,39.47
sz,="000513",丽珠集团,化学制剂,10.15,51.17,15.48,15.51,14.66,24.77,2.25,32.62
sh,="603500",祥和实业,通用机械,10.15,16.43,22.79,40.95,26.88,28.69,2.57,8.23
sh,="603331",百达精工,通用机械,10.14,12.17,16.96,12.67,16.55,31.82,2.88,33.84
sz,="300504",天邑股份,通信设备,10.14,31.36,30.45,33.2,14.07,50.42,3.72,40.48
sz,="002875",安奈儿,服装与配饰,10.13,11.38,24.35,27.54,41.56,31.41,2.77,30.44
sh,="603501",韦尔股份,半导体,10.08,13.39,19.53,19.86,24.52,177.25,15.17,64.25
sh,="600743",华远地产,住宅地产开发和管理,10.05,11.65,13.73,17.73,18.25,10.3,0.89,82.74
sh,="603303",得邦照明,家用电器,10.04,15.47,28.55,39.97,54.82,31.3,2.26,32.83
sz,="002126",银轮股份,汽车零配件与设备,10.01,11.02,11.9,11.03,10.7,24.07,2,47.87

数据来源于：理杏仁网站(lixinger.com)
